group,windows,top_fraction_mean,mean_score,max_score,label,seed,prediction,log_key
801,47,0.5557351956586226,0.1159477875105353,0.617320836700931,0,0,1,2019-01-29/18_07_30
802,21,0.36033792370945256,0.1091336154684407,0.39206007958002786,0,0,1,2019-01-29/18_17_27
803,50,0.04371949805040197,0.007455024999433282,0.06727022576860262,0,0,0,2019-01-30/17_25_53
804,50,0.15110944230097584,0.020891254111339033,0.2785316286624168,0,0,0,2019-01-30/17_35_02
805,27,0.15951971176015428,0.026325174424683673,0.1869403985887183,0,0,0,2019-01-30/17_42_03
806,51,0.9094891219065578,0.3931218621591428,0.9267791030606919,0,0,1,2019-01-30/17_51_14
807,21,0.11718389747884013,0.05449011617585372,0.12358481228677223,0,0,0,2019-01-30/18_04_15
810,9,0.7679440009123875,0.44154983464043945,0.7679440009123875,0,0,1,2019-01-30/18_15_57
811,9,0.7409926707017165,0.48467751283410837,0.7409926707017165,0,0,1,2019-01-30/18_18_17
813,34,0.0050821603166694,0.003021805874271566,0.005521768828504033,0,0,0,2019-01-30/18_32_48
816,17,0.0020213517738986993,0.0014770426007426677,0.0020665081285638066,0,0,0,2019-01-31/16_37_13
818,28,0.04868450592630239,0.02213030494639457,0.05481407996586929,0,0,0,2019-01-31/16_48_38
819,9,0.19035698343672877,0.05487305876845055,0.19035698343672877,0,0,0,2019-01-31/16_55_09
820,8,0.4016840258561898,0.2191983190251221,0.4016840258561898,0,0,1,2019-01-31/16_58_10
821,6,0.3477226320992213,0.280445200326016,0.3477226320992213,0,0,1,2019-01-31/17_02_23
822,27,0.2632093811979168,0.07063253750854455,0.2754980721943044,0,0,0,2019-01-31/17_12_34
823,18,0.029678699738520123,0.017984864056605782,0.03203273490887623,0,0,0,2019-01-31/17_19_54
824,14,0.0451205310743307,0.028671736155422223,0.04722197942249987,0,0,0,2019-01-31/17_23_21
825,6,0.04692686258751131,0.03804371582269674,0.04692686258751131,0,0,0,2019-01-31/17_26_14
826,14,0.18529053089446107,0.09594977588746822,0.1967435977625145,0,0,0,2019-01-31/17_28_48
827,27,0.6830959967854614,0.33115152143302057,0.7391928924389627,0,0,1,2019-01-31/17_31_39
828,16,0.0005813044908878648,0.0003669890583931988,0.0007518924213407949,0,0,0,2019-01-31/17_37_50
829,8,0.063447076160209,0.042508482385123156,0.063447076160209,0,0,0,2019-01-31/17_40_52
830,6,0.10201829288490794,0.04974183379906955,0.10201829288490794,0,0,0,2019-01-31/17_42_41
831,21,0.022017348173998808,0.009013671828139155,0.022384605529698044,0,0,0,2019-01-31/17_44_30
833,49,0.02761173995039722,0.00688192136333179,0.031111585074239122,0,0,0,2019-01-31/17_56_00
834,50,0.6529705064280046,0.14395150469690873,0.6925080979067519,0,0,1,2019-01-31/18_04_39
835,13,0.18418886939830387,0.10581793004405739,0.2247993545885447,0,0,0,2019-01-31/18_11_56
836,47,0.037125472515148805,0.006774732384473322,0.04944093267881307,0,0,0,2019-02-01/17_35_12
838,49,0.05110304690865234,0.007268152512119377,0.07955002043717459,0,0,0,2019-02-01/18_02_58
839,47,0.11528172681158297,0.01375907457097508,0.17750434034051418,0,0,0,2019-02-01/18_15_04
840,49,0.02371727749027075,0.0048870485741166906,0.045550100274064836,0,0,0,2019-02-01/18_26_04
842,48,0.029104900445821202,0.004887181531031269,0.03520515061552261,0,0,0,2019-02-05/10_15_24
843,49,0.06554551551003078,0.009014608671436207,0.0896181016679653,0,0,0,2019-02-05/10_30_25
844,7,0.011184599348769458,0.0069703582707402335,0.011184599348769458,0,0,0,2019-02-05/10_48_27
845,48,0.17990152221037592,0.028849798690188586,0.20214183812808753,0,0,0,2019-02-05/10_53_17
847,49,0.03635002212829313,0.006535051712551562,0.04436580637530071,0,0,0,2019-02-05/11_07_14
848,29,0.012036116297874514,0.005324967383228858,0.01260684097131977,0,0,0,2019-02-05/11_16_29
849,47,0.06990599644734666,0.009599318932766658,0.1260020580517067,0,0,0,2019-02-05/11_25_38
851,49,0.04754766813877459,0.005851829508633881,0.08422345375189048,0,0,0,2019-02-06/07_46_01
853,4,0.5117084264753824,0.4511479943715259,0.5117084264753824,1,0,1,2019-02-06/07_59_29
854,48,0.008732186023472952,0.001623365672753468,0.015741960372856318,0,0,0,2019-02-08/07_29_57
855,8,0.006083267672210278,0.0032319584448933583,0.006083267672210278,0,0,0,2019-02-08/07_40_45
856,15,0.007606214955601612,0.0020665957398091337,0.008298660650308872,0,0,0,2019-02-08/07_45_39
857,15,0.009400207696819863,0.0035803321399085247,0.009645946639232302,0,0,0,2019-02-08/07_53_34
859,49,0.007358934930477753,0.0016789858381700215,0.0166842978099473,0,0,0,2019-02-08/08_06_46
860,14,0.025786259894634615,0.009233823745017716,0.02719113459529583,0,0,0,2019-02-08/08_18_14
861,14,0.02937015949123411,0.01015351195404112,0.03020767425557591,0,0,0,2019-02-08/08_29_45
862,50,0.0037457549463573462,0.0006723506403115491,0.004526735378748728,0,0,0,2019-02-08/08_40_10
863,22,0.004598947615416905,0.0018984994436966663,0.00545751587202106,0,0,0,2019-02-08/08_49_45
864,51,0.0043336864848686285,0.0010595717359323182,0.007709509569267953,0,0,0,2019-02-08/08_53_46
865,51,0.2919553905535353,0.04273162512524815,0.3853967640438458,0,0,1,2019-02-08/09_07_22
866,51,0.0023207970306124686,0.0005987260210484983,0.004220631622741733,0,0,0,2019-02-11/10_20_38
867,49,0.011451105664519349,0.0015553564251249198,0.022643846946834384,0,0,0,2019-02-11/10_37_23
868,50,0.001622464929516754,0.0004193098859708945,0.0024011034984211532,0,0,0,2019-02-11/10_52_28
870,3,0.008492799446520947,0.00644082673238482,0.008492799446520947,1,0,0,2019-02-12/07_30_03
871,48,0.0010234896908352096,0.000405984371980842,0.0011577349544094504,0,0,0,2019-02-12/07_33_49
872,48,0.004325054131244543,0.0007701530422646007,0.00847539768854469,0,0,0,2019-02-12/07_45_03
873,26,0.058025563702005754,0.012662921347106622,0.06366618183393191,0,0,0,2019-02-12/07_52_53
874,47,0.01043588240045985,0.003923539160770654,0.012371090820417345,0,0,0,2019-02-12/07_59_34
875,66,0.24232770766462133,0.14007902837229752,0.263187452635778,1,0,0,2019-02-12/08_10_21
876,18,0.006720297713228145,0.0018394391512821424,0.009025167457663803,0,0,0,2019-02-12/08_17_40
877,3,0.0018816889969923718,0.0017951722679738654,0.0018816889969923718,1,0,0,2019-02-12/08_20_16
879,9,0.8958193030013861,0.4480046749659665,0.8958193030013861,0,0,1,2019-02-12/08_26_49
881,7,0.10103858588377339,0.06906297039214158,0.10103858588377339,0,0,0,2019-02-12/08_36_32
882,12,0.018195068453141987,0.009019326233297468,0.021369524378562585,0,0,0,2019-02-13/07_31_42
883,20,0.17278044585760968,0.0477907098795319,0.17374792462951713,0,0,0,2019-02-13/07_36_10
884,12,0.018861338315612833,0.008630634120919294,0.02009589850618058,0,0,0,2019-02-13/07_41_19
886,24,0.5914540623535897,0.16926377167493536,0.6546850657512546,0,0,1,2019-02-13/08_00_31
888,45,0.0031538774927126452,0.0014625451796993736,0.0038065850624004107,0,0,0,2019-02-13/08_17_28
889,19,0.005481058378629236,0.002480860870269976,0.00569571107050392,0,0,0,2019-02-13/08_28_09
890,42,0.014172993806990216,0.0022695181663032085,0.019120205340822524,0,0,0,2019-02-13/08_35_39
891,49,0.0039023832069610908,0.0005831514136929647,0.004776180710537131,0,0,0,2019-02-13/08_44_32
892,61,0.0030483940525071946,0.0005522735414814865,0.005779723992697986,0,0,0,2019-02-13/08_57_07
893,10,0.2720724521346713,0.0541754600698073,0.2720724521346713,0,0,0,2019-02-13/09_11_41
894,21,0.07548016785781715,0.020480339392041823,0.09282819743493537,0,0,0,2019-02-13/09_13_35
895,64,0.41504984979668563,0.04579714035912966,0.9533110972753753,0,0,1,2019-02-14/07_31_47
896,66,0.004655570384054244,0.001613206740721511,0.00579017625551718,0,0,0,2019-02-14/07_48_57
897,7,0.07379497859429514,0.053245771293201016,0.07379497859429514,0,0,0,2019-02-14/07_59_35
898,10,0.9820436660631554,0.9233373221734775,0.9820436660631554,1,0,1,2019-02-14/08_01_30
900,7,0.14854170086494706,0.0623074946917535,0.14854170086494706,0,0,0,2019-02-14/08_09_04
902,9,0.010925201498514355,0.007129442610527739,0.010925201498514355,0,0,0,2019-02-14/08_19_39
903,4,0.01630897434252657,0.012676330867885426,0.01630897434252657,1,0,0,2019-02-14/08_23_31
904,5,0.9964302323841828,0.9897397031581351,0.9964302323841828,1,0,1,2019-02-14/08_26_35
906,11,0.10377621002807065,0.026660806959463556,0.18951788857224813,0,0,0,2019-02-14/08_36_56
907,10,0.011496499372274364,0.004588476203730133,0.011496499372274364,0,0,0,2019-02-14/08_41_47
908,59,0.0036104932849246748,0.0005624844464261589,0.005586443706550276,0,0,0,2019-02-14/08_45_35
910,30,0.07328268356368418,0.014621492069496223,0.09750629398442826,0,0,0,2019-02-15/07_57_34
911,34,0.019350403292367327,0.005581631711511729,0.020591847472579045,0,0,0,2019-02-15/08_04_17
912,16,0.0540154070064722,0.02622334020932046,0.05838777339516457,0,0,0,2019-02-15/08_12_14
913,5,0.003916224312609873,0.003245037366911268,0.003916224312609873,0,0,0,2019-02-15/08_17_11
914,49,0.005821472086325677,0.0014673915412754684,0.007288188845375144,0,0,0,2019-02-15/08_20_11
916,59,0.0015514464200996625,0.0004186956318916267,0.002011963644522005,0,0,0,2019-02-15/08_39_35
917,58,0.020858144170043665,0.0028071450777874696,0.032168904003499275,0,0,0,2019-02-15/08_49_02
918,56,0.0035590975157219658,0.001388629237620551,0.006772090618893823,0,0,0,2019-02-15/08_58_31
919,5,0.7572924701684144,0.41614864148088476,0.7572924701684144,0,0,1,2019-02-15/09_10_05
920,28,0.002166567317480945,0.0014800672897701613,0.0024067630018337685,0,0,0,2019-02-15/09_13_20
922,36,0.26697007719281385,0.039760243272493806,0.34936393503557994,0,0,0,2019-02-18/07_32_19
923,59,0.003507765583174352,0.0006181462793053009,0.0043837683030722935,0,0,0,2019-02-18/07_38_14
924,57,0.019823787346043804,0.002731788469647243,0.029035779089463164,0,0,0,2019-02-18/07_52_56
925,21,0.12837856926231325,0.02613062643310397,0.13678878065394726,0,0,0,2019-02-18/08_08_01
926,58,0.00474059386530462,0.0006472468020527238,0.00572095315294822,0,0,0,2019-02-19/08_25_03
927,62,0.010191841052783401,0.0014189309786783047,0.02918508972204005,0,0,0,2019-02-19/08_34_26
928,54,0.7979652245895097,0.10591880390213669,0.902734348643639,0,0,1,2019-02-19/08_44_41
929,57,0.004561533417881306,0.000714638785771362,0.007976985875615052,0,0,0,2019-02-19/08_54_26
930,57,0.011708372030406318,0.0015907677928175613,0.01562164017408028,0,0,0,2019-02-19/09_04_09
931,36,0.018763057860985404,0.002686262350847519,0.029413938085653554,0,0,0,2019-02-19/09_12_10
932,51,0.0025055890333976366,0.0005791688686313642,0.002782649652428011,0,0,0,2019-02-20/07_33_26
933,52,0.005384911668544373,0.0010647426809302337,0.007221355554456697,0,0,0,2019-02-20/07_42_02
934,30,0.044156989893079084,0.015349053890949848,0.05646164775587071,0,0,0,2019-02-20/07_52_49
935,36,0.006598943116379512,0.0017914773481152678,0.009453306333959285,0,0,0,2019-02-20/08_02_43
936,56,0.22872947092570292,0.024926700026095625,0.3752665307355629,0,0,0,2019-02-20/08_10_24
937,33,0.045263944513408774,0.008374772925646876,0.057132122631062425,0,0,0,2019-02-20/08_18_45
938,57,0.18425653453469537,0.020980270397740475,0.3614706055871862,0,0,0,2019-02-20/08_24_08
939,52,0.001672726011912046,0.0003308053912899182,0.0023721156555554664,0,0,0,2019-02-21/07_28_38
940,51,0.497129950089944,0.06203611486829528,0.5996186990892475,0,0,1,2019-02-21/07_39_01
941,41,0.007308913313628718,0.002623741985134856,0.013052713223778356,1,0,0,2019-02-21/07_49_00
942,43,0.003596919556765411,0.0007131174832040231,0.006080547552876091,0,0,0,2019-02-21/08_01_16
943,23,0.07588934389191399,0.01713544134232666,0.0874829949232616,0,0,0,2019-02-21/08_10_04
944,43,0.022418809777490202,0.0030998900769907915,0.030599235923450208,0,0,0,2019-02-21/08_15_33
945,39,0.002034652439612418,0.0006560072893503399,0.003186176831933628,0,0,0,2019-02-21/08_22_25
946,3,0.0035189859600271807,0.0020414476115895555,0.0035189859600271807,1,0,0,2019-02-21/08_29_54
947,4,0.002974604798813057,0.002642322681610504,0.002974604798813057,1,0,0,2019-02-21/08_32_55
948,39,0.02497675026699081,0.0034322938469746214,0.04374846870757902,0,0,0,2019-02-21/08_39_16
949,40,0.017386362535551758,0.002773811115377963,0.021625635731910942,0,0,0,2019-02-21/08_47_34
950,40,0.0019433615598762246,0.0005120751101128265,0.0025813033665209074,0,0,0,2019-02-22/07_28_53
951,43,0.0037013630245555074,0.0007753507212752955,0.004812641318118835,0,0,0,2019-02-22/07_34_44
952,45,0.03473201417337797,0.004373879994567473,0.059168999379301694,0,0,0,2019-02-22/07_43_56
953,45,0.03527048379520824,0.0053108179497926376,0.047973455492318635,0,0,0,2019-02-22/07_50_03
954,45,0.004751085096728999,0.0007554668606785764,0.006124575389993316,0,0,0,2019-02-22/07_58_06
955,42,0.018742949546781608,0.003145198171046391,0.030148067057738683,0,0,0,2019-02-22/08_06_41
956,43,0.024301889653373203,0.003094375977552343,0.030924097369679267,0,0,0,2019-02-22/08_17_10
957,44,0.19201600421853718,0.02584811795070604,0.2783987235809638,0,0,0,2019-02-22/08_27_20
958,51,0.004912340155840267,0.0007726950984303926,0.009294182335599109,0,0,0,2019-02-26/07_24_58
959,45,0.00213596188110245,0.0004278306929895314,0.003090132626579356,0,0,0,2019-02-26/07_31_34
960,11,0.008044478820635484,0.004689221434107081,0.008159238349585965,1,0,0,2019-02-26/07_38_57
961,63,0.0009392942439521058,0.00022012293313441019,0.0012670080459244643,0,0,0,2019-02-26/07_41_34
962,22,0.10753306892978143,0.025142850274492347,0.14390772624228831,0,0,0,2019-02-26/07_51_06
963,25,0.20917508314412872,0.032527564910579315,0.27394393457596383,0,0,0,2019-02-26/07_56_40
964,26,0.028152280980093574,0.0050102153719075405,0.02925720249753527,0,0,0,2019-02-26/08_00_58
965,45,0.01608924180501452,0.0026693889597709567,0.025717438124094875,0,0,0,2019-02-26/08_06_27
966,16,0.06849753912764144,0.017128223436269966,0.06936152652816659,0,0,0,2019-02-26/08_13_34
969,43,0.002286779487426082,0.0005164913862077829,0.0030441588739486287,0,0,0,2019-02-27/07_18_22
970,44,0.016587386300216472,0.002272558716609886,0.024058033308594136,0,0,0,2019-02-27/07_25_03
971,44,0.024950578268506513,0.003108349142980718,0.040338970787072194,0,0,0,2019-02-27/07_31_19
972,46,0.3279382935456177,0.06817057345829163,0.44145607461960285,0,0,1,2019-02-27/07_38_04
973,45,0.005614338084520407,0.0007859420229749977,0.006629179893259317,0,0,0,2019-02-27/07_45_45
974,44,0.0006850232188491876,0.00020203359659868266,0.0013090606105196799,0,0,0,2019-02-27/07_53_27
975,26,0.004406309722306798,0.001241364699335811,0.00494906291760313,0,0,0,2019-02-27/07_59_36
976,44,0.006031849353476103,0.0014501817276046055,0.010760129566819541,0,0,0,2019-02-27/08_04_00
977,22,0.005045936005921473,0.001933324397286375,0.005558632413031671,0,0,0,2019-02-27/08_11_21
978,42,0.005101356401520393,0.0013534189242629298,0.006286559762482361,0,0,0,2019-02-28/07_34_48
979,43,0.003463980919865773,0.0008426572008620033,0.004501222418978168,0,0,0,2019-02-28/07_43_04
980,42,0.0012155428421261507,0.00044214450263106844,0.0013846445376913504,0,0,0,2019-02-28/07_58_52
981,37,0.010983751674866472,0.004922398181154946,0.013894643739991771,0,0,0,2019-02-28/08_09_56
982,31,0.012343972625800474,0.0026150696867756314,0.017142102657135477,0,0,0,2019-02-28/08_23_29
983,162,0.08129225847381046,0.016381994409550005,0.13147688445750433,1,0,0,2019-02-28/08_39_07
984,42,0.006951526442611014,0.0012466364039008299,0.011243511191230588,0,0,0,2019-02-28/09_04_44
985,42,0.008667103425526557,0.001607506646896198,0.02121410359746052,0,0,0,2019-02-28/09_18_38
986,42,0.00444786796803392,0.0008724104172735569,0.008422102081415146,0,0,0,2019-03-01/07_16_29
987,42,0.007061999815961367,0.001330301555132064,0.010397939485707802,0,0,0,2019-03-01/07_22_36
988,43,0.0012257696153708953,0.0004901087411071615,0.0019743648699156965,0,0,0,2019-03-01/07_28_18
990,43,0.007010868614344698,0.0011541115823775962,0.010791727350762767,0,0,0,2019-03-01/07_45_27
991,42,0.058391445015798904,0.007717215417432808,0.11232796314664094,0,0,0,2019-03-01/07_51_58
992,42,0.03590439774777743,0.0050402763941029645,0.07456670032209733,0,0,0,2019-03-01/07_59_35
993,30,0.9869700226231939,0.7516066506500743,0.9923469710637228,0,0,1,2019-03-01/08_06_54
994,38,0.00235686806983787,0.0006802427245028358,0.00317010371762814,0,0,0,2019-03-04/07_27_08
995,24,0.002219023972536229,0.0006909666853694088,0.0028528890838906773,0,0,0,2019-03-04/07_34_50
996,42,0.0016692912181810343,0.0006022354920103835,0.0024185161558858497,0,0,0,2019-03-04/07_38_42
997,42,0.0025944471833157954,0.0011041747849343713,0.0036433733963546614,0,0,0,2019-03-04/07_46_06
998,16,0.004468305513711281,0.0020432041123862534,0.004733619698550786,0,0,0,2019-03-04/07_56_51
999,26,0.0012464777670508802,0.0009349028886437114,0.0012883494214102204,0,0,0,2019-03-04/07_58_23
1000,17,0.5959363392476081,0.20244471882762063,0.607288867422236,1,0,1,2019-03-04/08_02_19
1013,5,0.10240999589003913,0.058232382881762634,0.10240999589003913,0,0,0,2019-03-05/07_25_14
1014,10,0.050034242098281216,0.022392287802987375,0.050034242098281216,0,0,0,2019-03-05/07_29_30
1015,15,0.0282807263128353,0.01277766299057132,0.02945281325629206,0,0,0,2019-03-05/07_32_34
1016,7,0.14441976175104076,0.0893499194155255,0.14441976175104076,0,0,0,2019-03-05/07_36_09
1017,13,0.0022780665020968593,0.0007923763333938431,0.0026924413547824324,0,0,0,2019-03-05/07_40_49
1018,10,0.03605338001507299,0.010284642579664865,0.03605338001507299,0,0,0,2019-03-05/07_44_26
1019,12,0.02161023874269711,0.006780441615032943,0.022847171376611568,0,0,0,2019-03-05/07_47_00
1020,11,0.023668063830285416,0.012281556107470448,0.02846153679645233,0,0,0,2019-03-05/07_50_02
1021,16,0.020517803673798934,0.008162783697481494,0.02094815070085398,0,0,0,2019-03-05/07_53_09
1022,13,0.019604608942704577,0.00679394881590957,0.020201662725625253,0,0,0,2019-03-05/07_57_26
1023,12,0.024888581462461437,0.015475863565972478,0.02548118672161782,0,0,0,2019-03-05/08_00_16
1024,9,0.00638510662566621,0.0026844247728083867,0.00638510662566621,0,0,0,2019-03-06/07_23_12
1025,4,0.04842571967618751,0.03401429114915798,0.04842571967618751,0,0,0,2019-03-06/07_25_51
1026,4,0.018271170975525167,0.010577158918620374,0.018271170975525167,0,0,0,2019-03-06/07_28_18
1027,3,0.007231027262109333,0.0038941096371748417,0.007231027262109333,0,0,0,2019-03-06/07_31_11
1028,4,0.07344295443108109,0.054836956363496045,0.07344295443108109,0,0,0,2019-03-06/07_33_21
1029,4,0.09985078388249265,0.05594569172795584,0.09985078388249265,0,0,0,2019-03-06/07_59_53
1030,17,0.8605928612800811,0.6787438915805418,0.8638591833075366,0,0,1,2019-03-06/08_02_26
1031,4,0.7716752169655422,0.6598029974343085,0.7716752169655422,0,0,1,2019-03-06/08_08_04
1032,43,0.03328061046254578,0.0068782196161743464,0.061920833866489604,0,0,0,2019-03-06/08_11_47
1033,44,0.006061406761749973,0.0012195593087458137,0.010429075256086967,0,0,0,2019-03-07/07_39_17
1035,42,0.19502169493938631,0.028660536014583144,0.3222496475872129,0,0,0,2019-03-07/08_04_50
1036,10,0.06250144483670993,0.015216943099815772,0.06250144483670993,0,0,0,2019-03-07/08_15_25
1037,46,0.05825104998989267,0.006911153358342781,0.10465871148403617,0,0,0,2019-03-08/07_33_32
1038,7,0.04998879770609544,0.014348059326246493,0.04998879770609544,0,0,0,2019-03-08/07_44_36
1039,5,0.02942991495942084,0.01668429063584875,0.02942991495942084,0,0,0,2019-03-08/07_50_16
1040,42,0.1733874172999164,0.03652174217269867,0.3134875535041964,0,0,0,2019-03-08/07_54_39
1041,42,0.0018006148964534077,0.0004448525497658069,0.002443137904779089,0,0,0,2019-03-11/07_23_48
1044,48,0.13873907385601383,0.04141291144917237,0.20185947988527986,0,0,0,2019-03-11/07_46_09
1045,45,0.0619601191090694,0.008687541396390474,0.1397662824608437,0,0,0,2019-03-12/07_30_55
1048,5,0.0469828243592679,0.027935443086302813,0.0469828243592679,1,0,0,2019-03-12/07_55_16
1049,48,0.005618653503705656,0.0013063083440639576,0.00700810033077812,0,0,0,2019-03-13/07_30_37
1050,51,0.008478390559363027,0.0024479033731182893,0.01325000743169173,0,0,0,2019-03-13/07_38_25
1051,49,0.18023729700114402,0.035094546396287174,0.28334052011279576,0,0,0,2019-03-13/07_48_48
1053,25,0.03454135675423763,0.005710394090787941,0.06760518245576458,0,0,0,2019-03-14/07_22_11
1054,44,0.0020457808681503898,0.000873169881448945,0.0031622002303963634,0,0,0,2019-03-14/07_27_17
1055,42,0.006027753782894797,0.001433373491196192,0.008829447181132957,0,0,0,2019-03-15/10_49_17
1056,39,0.013608501648666352,0.0039042722887782013,0.017223280100848223,0,0,0,2019-03-15/10_58_58
1061,43,0.010215310059400566,0.0034687887852583774,0.01550090756449806,0,0,0,2019-03-15/11_36_46
1062,42,0.005791917525958799,0.002306001727468777,0.006693398165033814,0,0,0,2019-03-18/07_27_21
1063,43,0.007974293598739022,0.001633209834035562,0.010030246845729148,0,0,0,2019-03-18/07_41_58
1064,43,0.0694229566077105,0.02702782089459212,0.08664173239192602,0,0,0,2019-03-18/07_50_31
1065,25,0.9224972692363232,0.5381730066605162,0.93723510714683,0,0,1,2019-03-18/07_57_03
1066,19,0.02834322180852787,0.00732154145304613,0.03311697741688974,0,0,0,2019-03-18/08_03_03
1067,43,0.015624589340292738,0.0025350401143525436,0.024889910096040035,0,0,0,2019-03-18/08_06_57
1068,22,0.0890948475415423,0.013273134536641322,0.13625720402865182,0,0,0,2019-03-19/07_25_32
1069,47,0.01191362613709686,0.004195888409941907,0.014312042639290213,0,0,0,2019-03-19/07_31_26
1070,48,0.2390463272606705,0.03486228098263184,0.3482900738510217,0,0,0,2019-03-19/07_40_10
1071,6,0.0805496013873188,0.040773787645495115,0.0805496013873188,0,0,0,2019-03-19/07_49_49
1072,5,0.025413938325453883,0.02006005573656893,0.025413938325453883,0,0,0,2019-03-19/07_53_55
1073,5,0.11865328241588674,0.05371683952422409,0.11865328241588674,0,0,0,2019-03-20/07_32_29
1074,5,0.08630164094897669,0.04750996719603848,0.08630164094897669,0,0,0,2019-03-20/07_34_36
1075,6,0.022399269823171853,0.012754242477906448,0.022399269823171853,0,0,0,2019-03-20/07_36_56
1076,9,0.0405638305977268,0.019415119046421403,0.0405638305977268,0,0,0,2019-03-20/07_40_46
1077,10,0.024163777631623674,0.009410060290414362,0.024163777631623674,0,0,0,2019-03-20/07_46_11
1078,6,0.037458089668910496,0.02221039862523481,0.037458089668910496,0,0,0,2019-03-20/07_51_41
1079,43,0.004218293196989169,0.0009513723941747157,0.007161803712284098,0,0,0,2019-03-21/08_18_18
1080,15,0.009296081202104843,0.004250026795936053,0.010031546492793437,0,0,0,2019-03-21/08_25_27
1081,41,0.0034309562682832335,0.0016496927099165775,0.0049689157586941465,0,0,0,2019-03-21/08_30_23
1082,41,0.018621357458876813,0.007381312887353193,0.029747255793162963,0,0,0,2019-03-21/08_39_22
1083,13,0.005036289978030235,0.0031701709484536463,0.005332802074687858,0,0,0,2019-03-22/07_28_34
1084,7,0.0013476335180135895,0.0008098033505687742,0.0013476335180135895,0,0,0,2019-03-22/07_31_15
1085,43,0.01454086214912971,0.0026114502283551737,0.02342042257565617,0,0,0,2019-03-22/07_36_47
1087,132,0.010418658549858892,0.002292041067282324,0.03209756899921969,0,0,0,2019-03-25/07_38_13
1088,16,0.006525869997515436,0.004460507836879895,0.006881487970062631,0,0,0,2019-03-25/07_56_29
1089,81,0.0035315331428437562,0.0010110313219692812,0.005524807805487512,0,0,0,2019-03-25/08_09_37
1090,51,0.6747455574379021,0.2246097705545632,0.7867122722896953,0,0,1,2019-03-25/08_40_30
1091,23,0.00342252586207418,0.0010346564075693018,0.003588910572407327,0,0,0,2019-03-26/07_39_23
1092,7,0.06742297131067586,0.0411949062298114,0.06742297131067586,0,0,0,2019-03-26/07_46_09
1093,18,0.00315055931955349,0.0013585870491930096,0.003227519144491634,0,0,0,2019-03-26/07_50_02
1094,82,0.5631252169277157,0.13922944658302935,0.6452017426331079,0,0,1,2019-03-26/08_06_28
1095,26,0.0052155002734365075,0.002058600771491431,0.005486841761917452,0,0,0,2019-04-02/10_40_30
1096,34,0.06932899275566125,0.0344483493266368,0.07418102216038341,1,0,0,2019-04-02/10_48_41
1097,17,0.0013836714068120313,0.0004110981004233293,0.0021233488526036324,0,0,0,2019-04-02/10_54_45
1098,24,0.008080565046419111,0.0023973492943236588,0.01259253885401654,0,0,0,2019-04-02/10_59_01
1099,40,0.0049967028272708824,0.0012783437713895928,0.006731276351216125,0,0,0,2019-04-03/10_41_21
1100,28,0.02638442745001363,0.0036913995720986143,0.05206813090822018,0,0,0,2019-04-03/10_48_51
1101,31,0.0062196492135832785,0.0018229628545203167,0.008791619339225499,0,0,0,2019-04-03/11_02_04
1102,4,0.014584179830008868,0.009490522624200888,0.014584179830008868,0,0,0,2019-04-03/11_10_52
1103,3,0.0027377796774817197,0.002225219228366141,0.0027377796774817197,0,0,0,2019-04-05/18_39_16
1104,3,0.0009041495722715367,0.0007323525407172531,0.0009041495722715367,0,0,0,2019-04-05/18_42_09
1105,3,0.004804216138736373,0.004357030294937941,0.004804216138736373,0,0,0,2019-04-05/18_44_17
1106,3,0.0033109401473075287,0.002816167169576368,0.0033109401473075287,0,0,0,2019-04-05/18_47_09
1107,5,0.01405022689383457,0.004487622447864001,0.01405022689383457,0,0,0,2019-04-11/10_26_03
1108,5,0.004400866826792463,0.002910027516330476,0.004400866826792463,0,0,0,2019-04-11/10_29_19
1109,5,0.001771292202358248,0.0009008385506105558,0.001771292202358248,0,0,0,2019-04-11/10_31_43
1110,5,0.012576041009812694,0.006162448142941398,0.012576041009812694,0,0,0,2019-04-11/10_34_16
1111,7,0.01081533014078002,0.004779313156074899,0.01081533014078002,1,0,0,2019-04-11/10_43_25
1112,4,0.0036795096129670734,0.0022426112004739953,0.0036795096129670734,0,0,0,2019-04-12/10_12_17
1113,6,0.008552979342673947,0.0061485438999800265,0.008552979342673947,0,0,0,2019-04-12/10_14_44
1114,5,0.02832040183212151,0.01203792051084776,0.02832040183212151,0,0,0,2019-04-12/10_17_35
1115,4,0.10153194973431207,0.0588257734065817,0.10153194973431207,0,0,0,2019-04-12/10_19_40
1116,9,0.004111159355117863,0.0026569101725217635,0.004111159355117863,0,0,0,2019-04-17/07_32_57
1121,5,0.17918356293424925,0.15832896722361295,0.17918356293424925,1,0,0,2019-04-22/16_42_30
1122,5,0.007767389880431682,0.006755763249819496,0.007767389880431682,1,0,0,2019-04-22/17_10_26
1123,8,0.003993045939308215,0.002377719460599729,0.003993045939308215,0,0,0,2019-05-16/07_26_53
1124,60,0.00841427960081858,0.0032283686419636573,0.01002516139238788,0,0,0,2019-05-16/07_30_50
1125,30,0.008172854494662986,0.0022525506530880718,0.011657591209511969,1,0,0,2019-05-16/07_37_03
1126,6,0.017117482652869723,0.010988249690812179,0.017117482652869723,0,0,0,2019-05-16/07_41_52
1127,17,0.0758972760175537,0.025766035086419798,0.09418352976602128,0,0,0,2019-05-20/07_27_24
1128,18,0.30942138122651136,0.09755548491173474,0.3269077487779468,0,0,1,2019-05-20/07_40_54
